IId FId MId
merino24403 merino22484 merino22017
merino24404 merino22344 merino22473
merino24405 0 merino22473
merino24406 merino22430 merino22175
merino24407 0 merino22175
merino24408 merino21930 merino22525
merino24409 0 merino22525
merino24410 merino22000 merino22309
merino24411 merino22000 merino22309
merino24412 0 merino22049
merino24413 merino21888 merino22049
merino24414 merino21950 merino21961
merino24415 0 merino21961
merino24416 merino22430 merino22539
merino24417 merino22430 merino22539
merino24418 merino22418 merino22045
merino24419 merino22418 merino22045
merino24420 merino22586 merino22071
merino24421 merino22586 merino22071
merino24422 merino22144 merino22069
merino24423 0 merino22069
merino24424 merino22228 merino22119
merino24425 merino22228 merino22119
merino24426 merino22430 merino22521
merino24427 merino22430 merino22521
merino24428 0 merino22411
merino24429 merino22338 merino22411
merino24430 merino22484 merino22603
merino24431 merino22484 merino22603
merino24432 merino22344 merino22403
merino24433 merino22344 merino22403
merino24434 merino22344 merino22081
merino24435 merino22344 merino22081
merino24436 merino22144 merino21849
merino24437 merino22144 merino21849
merino24438 merino22520 merino21903
merino24439 merino22520 merino21903
merino24440 0 merino21985
merino24441 merino22520 merino21985
merino24442 0 merino22451
merino24443 merino22228 merino22451
merino24444 0 merino22103
merino24445 0 merino22103
merino24446 0 merino22161
merino24447 0 merino22161
merino24448 merino21890 merino22325
merino24449 merino21890 merino22325
merino24450 merino22000 merino22601
merino24451 0 merino22601
merino24452 merino22430 merino22549
merino24453 merino22430 merino22549
merino24454 merino21950 merino22253
merino24455 merino21950 merino22253
merino24456 0 merino22419
merino24457 merino22484 merino22419
merino24458 merino22402 merino22115
merino24459 merino22402 merino22115
merino24460 0 merino21893
merino24461 merino22344 merino21893
merino24462 0 merino22185
merino24463 merino22484 merino22185
merino24464 merino22144 merino22289
merino24465 merino22144 merino22289
merino24466 merino22386 merino22087
merino24467 merino22386 merino22087
merino24468 merino22344 merino22029
merino24469 0 merino22029
merino24470 merino22402 merino22079
merino24471 0 merino22079
merino24472 merino22176 merino21971
merino24473 merino22176 merino21971
merino24474 merino22000 merino22437
merino24475 merino22000 0
merino24476 0 merino22337
merino24477 0 merino22337
merino24478 merino21890 merino22333
merino24479 merino21890 merino22333
merino24480 merino22222 merino22015
merino24481 0 merino22015
merino24482 merino22402 merino21897
merino24483 merino22402 merino21897
merino24484 0 merino22373
merino24485 0 merino22373
merino24486 0 merino22269
merino24487 merino22176 merino22269
merino24488 0 merino21949
merino24489 merino22586 merino21949
merino24490 0 merino22117
merino24491 merino22228 merino22117
merino24492 merino22386 merino22059
merino24493 merino22386 merino22059
merino24494 0 merino22375
merino24495 0 merino22375
merino24496 merino21950 merino22613
merino24497 0 merino22613
merino24498 merino21914 merino22621
merino24499 merino21914 merino22621
merino24500 merino21888 merino21957
merino24501 merino21888 merino21957
merino24502 merino21960 merino21979
merino24503 merino21960 merino21979
merino24504 merino22586 merino22247
merino24505 merino22586 merino22247
merino24506 merino22430 merino22395
merino24507 merino22430 merino22395
merino24508 merino21890 merino22189
merino24509 merino21890 merino22189
merino24510 merino22144 merino21955
merino24511 merino22144 merino21955
merino24512 0 merino21905
merino24513 merino22430 merino21905
merino24514 0 merino22365
merino24515 0 merino22365
merino24516 0 merino22499
merino24517 merino22176 merino22499
merino24518 0 merino22385
merino24519 0 merino22385
merino24520 merino22386 merino22053
merino24521 merino22386 merino22053
merino24522 merino22484 merino22545
merino24523 0 merino22545
merino24524 0 merino22343
merino24525 merino21930 merino22343
merino24526 0 merino22589
merino24527 merino22344 merino22589
merino24528 merino22144 merino22109
merino24529 merino22144 merino22109
merino24530 0 merino21945
merino24531 0 merino21945
merino24532 0 merino22063
merino24533 merino21888 merino22063
merino24534 merino22430 merino22275
merino24535 0 merino22275
merino24536 merino22484 0
merino24537 0 merino21857
merino24538 merino22344 merino22191
merino24539 merino22344 merino22191
merino24540 merino21914 merino21999
merino24541 merino21914 merino21999
merino24542 0 merino22505
merino24543 merino22344 merino22505
merino24544 0 merino22489
merino24545 merino22228 merino22489
merino24546 merino22520 merino22397
merino24547 0 merino22397
merino24548 0 merino22271
merino24549 merino22484 merino22271
merino24550 merino22386 merino22217
merino24551 merino22386 merino22217
merino24552 merino22228 merino22291
merino24553 merino22228 merino22291
merino24554 merino22386 merino22427
merino24555 merino22386 merino22427
merino24556 0 merino21913
merino24557 merino22402 merino21913
merino24558 merino21888 merino22439
merino24559 merino21888 merino22439
merino24560 0 merino22383
merino24561 merino22520 0
merino24562 merino22418 merino22443
merino24563 0 merino22443
merino24564 0 merino22615
merino24565 merino22144 merino22615
merino24566 merino22418 merino21941
merino24567 0 merino21941
merino24568 merino22228 0
merino24569 0 merino22527
merino24570 0 merino22605
merino24571 merino22386 merino22605
merino24572 0 merino22093
merino24573 0 merino22093
merino24574 0 merino22211
merino24575 merino22338 merino22211
merino24576 merino22222 merino22459
merino24577 merino22222 merino22459
merino24578 merino22386 merino22023
merino24579 0 merino22023
merino24580 merino22520 merino21875
merino24581 0 merino21875
merino24582 merino21930 merino22541
merino24583 0 merino22541
merino24584 0 merino22631
merino24585 0 merino22631
merino24586 merino22586 merino21839
merino24587 merino22586 merino21839
merino24588 merino22484 merino22195
merino24589 merino22484 merino22195
merino24590 merino21930 merino22487
merino24591 merino21930 merino22487
merino24592 0 merino22495
merino24593 merino21888 merino22495
merino24594 merino21888 merino22405
merino24595 0 merino22405
merino24596 0 merino22027
merino24597 merino22144 merino22027
merino24598 merino22222 merino22205
merino24599 0 merino22205
merino24600 merino21888 merino22039
merino24601 merino21888 merino22039
merino24602 merino21888 merino22233
merino24603 0 merino22233
merino24604 merino22430 merino21885
merino24605 merino22430 merino21885
merino24606 merino22586 merino22407
merino24607 0 merino22407
merino24608 merino22228 merino22503
merino24609 merino22228 merino22503
merino24610 merino22418 merino22295
merino24611 0 merino22295
merino24612 merino22344 merino22279
merino24613 merino22344 merino22279
merino24614 0 0
merino24615 merino22386 merino21873
merino24616 0 merino22323
merino24617 merino21950 merino22323
merino24618 merino22430 merino22125
merino24619 0 merino22125
merino24620 merino22430 merino22305
merino24621 merino22430 merino22305
merino24622 0 merino22355
merino24623 0 merino22355
merino24624 0 merino22229
merino24625 0 merino22229
merino24626 merino22144 merino22005
merino24627 0 merino22005
merino24628 merino22000 merino22389
merino24629 merino22000 merino22389
merino24630 merino22222 merino22107
merino24631 merino22222 merino22107
merino24632 0 merino22579
merino24633 merino22338 merino22579
merino24634 merino22586 merino22435
merino24635 0 merino22435
merino24636 0 merino22829
merino24637 merino22778 merino22829
merino24638 merino22654 merino23029
merino24639 merino22654 merino23029
merino24640 merino22690 merino22699
merino24641 0 merino22699
merino24642 merino22818 merino22989
merino24643 merino22818 merino22989
merino24644 merino22800 merino22887
merino24645 merino22800 0
merino24646 merino22654 merino23023
merino24647 merino22654 merino23023
merino24648 0 merino22689
merino24649 merino22690 merino22689
merino24650 merino22818 merino22707
merino24651 0 merino22707
merino24652 merino22800 merino22739
merino24653 merino22800 merino22739
merino24654 merino22778 merino22765
merino24655 0 merino22765
merino24656 0 merino22743
merino24657 merino22690 merino22743
merino24658 0 merino22947
merino24659 0 merino22947
merino24660 merino22800 merino22937
merino24661 merino22800 merino22937
merino24662 merino22778 merino22963
merino24663 merino22778 merino22963
merino24664 0 merino22779
merino24665 0 merino22779
merino24666 0 0
merino24667 merino22818 merino22709
merino24668 merino22800 merino22681
merino24669 0 merino22681
merino24670 merino22778 merino22961
merino24671 0 merino22961
merino24672 merino22654 merino22713
merino24673 merino22654 merino22713
merino24674 merino22690 merino22911
merino24675 0 merino22911
merino24676 0 merino22921
merino24677 merino22800 merino22921
merino24678 0 merino22853
merino24679 merino22778 merino22853
merino24680 merino22654 merino22809
merino24681 merino22654 merino22809
merino24682 merino22690 merino22971
merino24683 merino22690 merino22971
merino24684 merino22818 merino22747
merino24685 merino22818 merino22747
merino24686 merino22778 merino22667
merino24687 merino22778 merino22667
merino24688 merino22654 merino22985
merino24689 merino22654 merino22985
merino24690 merino22690 merino22883
merino24691 merino22690 merino22883
merino24692 merino22818 merino22715
merino24693 merino22818 merino22715
merino24694 0 merino22781
merino24695 merino22800 merino22781
merino24696 merino22654 merino22797
merino24697 merino22654 merino22797
merino24698 merino22690 merino22969
merino24699 merino22690 merino22969
merino24700 merino22818 0
merino24701 merino22818 merino22749
merino24702 merino22800 merino22821
merino24703 merino22800 merino22821
merino24704 merino22778 merino22789
merino24705 merino22778 merino22789
merino24706 merino22690 merino22855
merino24707 0 merino22855
merino24708 0 merino23019
merino24709 0 merino23019
merino24710 merino22800 merino22725
merino24711 merino22800 merino22725
merino24712 merino22778 merino22951
merino24713 merino22778 merino22951
merino24714 0 merino23005
merino24715 0 0
merino24716 merino22818 merino22755
merino24717 merino22818 merino22755
merino24718 merino22800 merino22701
merino24719 merino22800 merino22701
merino24720 merino22778 merino22981
merino24721 merino22778 merino22981
merino24722 0 merino22737
merino24723 merino22654 merino22737
merino24724 merino22690 merino22763
merino24725 merino22690 merino22763
merino24726 0 merino22647
merino24727 0 merino22647
merino24728 0 merino22639
merino24729 0 0
merino24730 merino22654 merino22943
merino24731 merino22654 merino22943
merino24732 0 merino22877
merino24733 merino22690 merino22877
merino24734 merino22818 merino22909
merino24735 merino22818 merino22909
merino24736 0 merino22685
merino24737 merino22778 merino22685
merino24738 merino22654 merino22777
merino24739 0 merino22777
merino24740 merino22690 merino22927
merino24741 merino22690 merino22927
merino24742 0 merino22823
merino24743 merino22818 merino22823
merino24744 merino22800 merino22695
merino24745 merino22800 merino22695
merino24746 merino22654 merino22719
merino24747 merino22654 merino22719
merino24748 0 merino22723
merino24749 merino22690 merino22723
merino24750 0 merino22975
merino24751 merino22818 merino22975
merino24752 0 merino22831
merino24753 0 merino22831
merino24754 merino22778 merino22799
merino24755 merino22778 merino22799
merino24756 merino22690 merino22827
merino24757 merino22690 merino22827
merino24758 0 merino22959
merino24759 merino22818 merino22959
merino24760 merino22800 merino22643
merino24761 merino22800 merino22643
merino24762 0 merino22683
merino24763 merino22778 merino22683
merino24764 0 merino22841
merino24765 merino22654 merino22841
merino24766 merino22818 merino22721
merino24767 merino22818 merino22721
merino24768 merino22800 0
merino24769 merino22800 merino22929
merino24770 0 merino22655
merino24771 merino22778 merino22655
merino24772 merino22654 merino22891
merino24773 merino22654 merino22891
merino24774 merino22690 0
merino24775 0 merino22651
merino24776 0 merino22879
merino24777 merino22800 merino22879
merino24778 merino22778 merino22903
merino24779 merino22778 merino22903
merino24780 merino22654 merino22869
merino24781 merino22654 merino22869
merino24782 merino22690 merino22935
merino24783 0 merino22935
merino24784 merino22818 merino22919
merino24785 0 merino22919
merino24786 merino22778 merino22819
merino24787 merino22778 merino22819
merino24788 merino22654 merino22711
merino24789 merino22654 merino22711
merino24790 merino22690 0
merino24791 merino22690 merino22733
merino24792 merino22818 merino22991
merino24793 merino22818 merino22991
merino24794 merino22800 merino22757
merino24795 merino22800 merino22757
merino24796 merino22654 merino22901
merino24797 merino22654 merino22901
merino24798 merino22690 merino22873
merino24799 merino22690 merino22873
merino24800 merino22818 0
merino24801 merino22818 merino22729
merino24802 merino22800 merino22665
merino24803 merino22800 merino22665
merino24804 merino22778 0
merino24805 merino22778 merino22957
merino24806 0 merino22693
merino24807 0 merino22693
merino24808 merino22818 merino22875
merino24809 merino22818 merino22875
merino24810 merino22800 merino22791
merino24811 merino22800 merino22791
merino24812 merino22778 0
merino24813 merino22778 merino22939
merino24814 merino22654 merino22811
merino24815 merino22654 merino22811
merino24816 merino22818 merino22945
merino24817 merino22818 merino22945
merino24818 merino22800 merino22895
merino24819 merino22800 merino22895
merino24820 merino22778 merino22769
merino24821 0 merino22769
merino24822 merino22654 merino22999
merino24823 merino22654 merino22999
merino24824 0 merino22967
merino24825 merino22690 merino22967
merino24826 0 merino22669
merino24827 merino22800 merino22669
merino24828 merino22778 merino22863
merino24829 merino22778 merino22863
merino24830 merino22654 merino22657
merino24831 merino22654 merino22657
merino24832 merino22690 merino22857
merino24833 merino22690 merino22857
merino24834 0 merino22817
merino24835 0 merino22817
merino24836 merino22778 merino22703
merino24837 0 merino22703
merino24838 0 merino22987
merino24839 0 merino22987
merino24840 merino22690 merino22785
merino24841 merino22690 merino22785
merino24842 merino22818 merino22745
merino24843 merino22818 merino22745
merino24844 0 merino22837
merino24845 merino22800 merino22837
merino24846 merino22654 merino22773
merino24847 merino22654 merino22773
merino24848 0 0
merino24849 merino22690 merino22653
merino24850 merino22818 merino22659
merino24851 0 merino22659
merino24852 0 merino22861
merino24853 0 merino22861
merino24854 0 merino22847
merino24855 0 merino22847
merino24856 0 merino23009
merino24857 merino22690 merino23009
merino24858 0 merino22955
merino24859 merino22818 merino22955
merino24860 merino22800 merino22649
merino24861 merino22800 merino22649
merino24862 merino22778 merino22979
merino24863 merino22778 0
merino24864 merino22654 merino22705
merino24865 merino22654 merino22705
merino24866 merino22818 merino23017
merino24867 0 merino23017
merino24868 merino22800 merino22783
merino24869 0 merino22783
merino24870 merino22778 merino22759
merino24871 merino22778 merino22759
merino24872 0 merino22813
merino24873 merino22654 merino22813
merino24874 merino22690 merino22697
merino24875 merino22690 merino22697
merino24876 merino22800 merino22805
merino24877 merino22800 merino22805
merino24878 0 merino23027
merino24879 0 merino23027
merino24880 merino22654 merino22807
merino24881 0 merino22807
merino24882 0 merino23001
merino24883 0 merino23001
merino24884 merino22818 merino22983
merino24885 0 merino22983
merino24886 0 merino23021
merino24887 merino22778 merino23021
merino24888 merino22654 merino23025
merino24889 merino22654 merino23025
merino24890 merino22690 merino22801
merino24891 merino22690 merino22801
merino24892 merino22818 merino22661
merino24893 merino22818 merino22661
merino24894 merino22800 merino22933
merino24895 merino22800 merino22933
merino24896 merino22654 merino22645
merino24897 merino22654 merino22645
merino24898 merino22690 merino22881
merino24899 merino22690 0
merino24900 merino22818 merino22687
merino24901 merino22818 merino22687
merino24902 merino22800 merino22795
merino24903 merino22800 merino22795
merino24904 0 merino23035
merino24905 0 merino23035
merino24906 merino22690 merino22741
merino24907 merino22690 merino22741
merino24908 0 merino22761
merino24909 merino22818 0
merino24910 merino22800 merino22735
merino24911 merino22800 merino22735
merino24912 0 merino22691
merino24913 0 merino22691
merino24914 merino22654 merino22859
merino24915 0 0
merino24916 merino22818 merino23007
merino24917 merino22818 merino23007
merino24918 merino22800 merino22995
merino24919 0 merino22995
merino24920 merino22778 0
merino24921 0 merino22843
merino24922 0 0
merino24923 merino22654 merino22949
merino24924 merino22690 merino22803
merino24925 merino22690 merino22803
merino24926 merino22800 merino22641
merino24927 merino22800 merino22641
merino24928 merino22778 merino23013
merino24929 merino22778 merino23013
merino24930 merino22654 merino23015
merino24931 merino22654 merino23015
merino24932 merino22690 merino22835
merino24933 0 0
merino24934 merino22818 merino22941
merino24935 0 merino22941
merino24936 merino22778 merino22717
merino24937 merino22778 merino22717
merino24938 0 merino22825
merino24939 0 merino22825
merino24940 merino22690 merino22637
merino24941 merino22690 merino22637
merino24942 merino22818 merino22771
merino24943 merino22818 merino22771
merino24944 merino22800 merino22931
merino24945 merino22800 merino22931
merino24946 0 merino22907
merino24947 0 merino22907
merino24948 merino22690 merino22871
merino24949 merino22690 merino22871
merino24950 0 merino23003
merino24951 merino22818 merino23003
merino24952 merino22800 merino22731
merino24953 0 merino22731
merino24954 merino22778 merino22897
merino24955 0 merino22897
merino24956 0 merino22833
merino24957 0 merino22833
merino24958 merino22818 merino22925
merino24959 0 0
merino24960 merino22800 merino22815
merino24961 merino22800 merino22815
merino24962 merino22778 merino22993
merino24963 0 merino22993
merino24964 0 merino22787
merino24965 merino22654 merino22787
merino24966 merino22818 merino22977
merino24967 merino22818 0
merino24968 merino22800 merino22727
merino24969 0 merino22727
merino24970 merino22778 merino22675
merino24971 merino22778 merino22675
merino24972 merino22654 merino22673
merino24973 0 merino22673
merino24974 0 merino22965
merino24975 merino22690 merino22965
merino24976 0 merino22997
merino24977 0 merino22997
merino24978 merino22778 merino22923
merino24979 merino22778 merino22923
merino24980 0 merino22885
merino24981 merino22654 merino22885
merino24982 merino22690 0
merino24983 merino22690 merino22671
merino24984 merino22818 merino22905
merino24985 0 merino22905
merino24986 merino22778 merino22915
merino24987 0 merino22915
merino24988 0 merino22767
merino24989 0 0
merino24990 merino22690 merino22851
merino24991 merino22690 0
merino24992 merino22818 merino22899
merino24993 merino22818 merino22899
merino24994 merino22800 merino22775
merino24995 merino22800 merino22775
merino24996 merino22654 merino22839
merino24997 0 merino22839
merino24998 merino22690 merino22917
merino24999 merino22690 merino22917
merino25000 0 merino23033
merino25001 0 merino23033
merino25002 merino22800 merino22893
merino25003 0 merino22893
merino25004 0 merino22973
merino25005 merino22778 merino22973
merino25006 merino22690 merino23011
merino25007 0 merino23011
merino25008 merino22818 merino22913
merino25009 merino22818 merino22913
merino25010 0 merino22677
merino25011 merino22800 merino22677
merino25012 merino22778 merino22845
merino25013 merino22778 merino22845
merino25014 merino22654 merino22663
merino25015 merino22654 merino22663
merino25016 0 merino22753
merino25017 merino22818 merino22753
merino25018 merino22800 merino22849
merino25019 merino22800 merino22849
merino25020 0 merino22953
merino25021 merino22778 merino22953
merino25022 merino22654 merino22751
merino25023 merino22654 merino22751
merino25024 merino22690 merino22793
merino25025 merino22690 merino22793
merino25026 merino22800 merino22867
merino25027 merino22800 merino22867
merino25028 0 merino22865
merino25029 merino22778 merino22865
merino25030 merino22654 0
merino25031 merino22654 merino22889
merino25032 merino22690 merino22679
merino25033 0 merino22679
merino25034 0 merino23031
merino25035 merino22818 merino23031
merino25036 0 merino23687
merino25037 merino24824 merino23687
merino25038 0 merino23475
merino25039 0 merino23475
merino25040 merino24644 merino23787
merino25041 merino24644 merino23787
merino25042 0 merino23265
merino25043 0 merino23265
merino25044 merino24954 merino23501
merino25045 merino24954 merino23501
merino25046 merino24824 merino23409
merino25047 merino24824 merino23409
merino25048 0 merino23037
merino25049 merino24658 merino23037
merino25050 merino24954 0
merino25051 merino24954 merino23763
merino25052 merino24658 merino23389
merino25053 0 merino23389
merino25054 merino24644 merino23477
merino25055 merino24644 merino23477
merino25056 merino24640 merino23413
merino25057 merino24640 merino23413
merino25058 merino24954 merino23223
merino25059 0 merino23223
merino25060 0 merino23793
merino25061 merino24644 merino23793
merino25062 merino24644 merino23667
merino25063 merino24644 merino23667
merino25064 merino24954 merino23795
merino25065 0 merino23795
merino25066 merino24644 merino23459
merino25067 0 merino23459
merino25068 merino24824 merino23585
merino25069 merino24824 merino23585
merino25070 merino24644 merino23473
merino25071 0 merino23473
merino25072 merino24954 merino23059
merino25073 merino24954 merino23059
merino25074 merino24658 merino23553
merino25075 0 merino23553
merino25076 merino24640 merino23727
merino25077 0 merino23727
merino25078 merino24658 merino23633
merino25079 merino24658 merino23633
merino25080 merino24644 merino23371
merino25081 merino24644 merino23371
merino25082 merino24644 merino23385
merino25083 merino24644 merino23385
merino25084 merino24640 merino23651
merino25085 merino24640 merino23651
merino25086 0 merino23507
merino25087 merino24824 merino23507
merino25088 merino24824 merino23091
merino25089 merino24824 merino23091
merino25090 merino24658 merino23041
merino25091 0 merino23041
merino25092 0 merino23387
merino25093 merino24824 merino23387
merino25094 merino24644 merino23671
merino25095 0 merino23671
merino25096 merino24640 merino23833
merino25097 merino24640 merino23833
merino25098 merino24658 merino23271
merino25099 merino24658 merino23271
merino25100 merino24658 merino23809
merino25101 merino24658 merino23809
merino25102 merino24824 merino23693
merino25103 merino24824 merino23693
merino25104 0 merino23499
merino25105 merino24658 merino23499
merino25106 merino24658 merino23577
merino25107 merino24658 merino23577
merino25108 0 merino23467
merino25109 merino24954 0
merino25110 merino24954 merino23043
merino25111 merino24954 merino23043
merino25112 merino24658 merino23537
merino25113 merino24658 merino23537
merino25114 0 0
merino25115 merino24954 merino23363
merino25116 merino24954 merino23495
merino25117 0 merino23495
merino25118 merino24640 merino23365
merino25119 merino24640 merino23365
merino25120 0 merino23069
merino25121 0 merino23069
merino25122 merino24644 merino23127
merino25123 merino24644 merino23127
merino25124 merino24644 merino23621
merino25125 0 merino23621
merino25126 merino24640 merino23273
merino25127 merino24640 merino23273
merino25128 0 merino23053
merino25129 merino24640 merino23053
merino25130 merino24658 0
merino25131 merino24658 merino23309
merino25132 merino24640 0
merino25133 0 merino23359
merino25134 merino24644 merino23729
merino25135 merino24644 merino23729
merino25136 merino24824 merino23525
merino25137 0 merino23525
merino25138 merino24824 merino23601
merino25139 0 merino23601
merino25140 merino24954 merino23707
merino25141 0 merino23707
merino25142 merino24644 merino23397
merino25143 merino24644 merino23397
merino25144 merino24658 merino23293
merino25145 merino24658 merino23293
merino25146 merino24644 merino23235
merino25147 merino24644 merino23235
merino25148 merino24658 merino23653
merino25149 0 merino23653
merino25150 merino24658 merino23571
merino25151 0 merino23571
merino25152 0 merino23551
merino25153 0 merino23551
merino25154 0 merino23519
merino25155 0 0
merino25156 merino24954 merino23491
merino25157 0 merino23491
merino25158 merino24644 merino23631
merino25159 merino24644 merino23631
merino25160 merino24644 merino23243
merino25161 merino24644 merino23243
merino25162 0 merino23135
merino25163 merino24824 merino23135
merino25164 0 merino23799
merino25165 0 merino23799
merino25166 merino24954 merino23337
merino25167 merino24954 merino23337
merino25168 merino24644 merino23657
merino25169 merino24644 merino23657
merino25170 merino24954 merino23597
merino25171 merino24954 merino23597
merino25172 merino24658 merino23543
merino25173 merino24658 merino23543
merino25174 merino24824 0
merino25175 merino24824 merino23111
merino25176 merino24640 merino23485
merino25177 merino24640 merino23485
merino25178 merino24640 merino23143
merino25179 merino24640 merino23143
merino25180 merino24824 merino23437
merino25181 0 merino23437
merino25182 0 merino23785
merino25183 0 merino23785
merino25184 merino24640 merino23213
merino25185 merino24640 merino23213
merino25186 merino24954 merino23395
merino25187 0 merino23395
merino25188 merino24954 merino23487
merino25189 0 merino23487
merino25190 merino24658 0
merino25191 0 merino23503
merino25192 merino24640 merino23055
merino25193 merino24640 merino23055
merino25194 merino24954 0
merino25195 merino24954 merino23403
merino25196 merino24658 merino23191
merino25197 merino24658 merino23191
merino25198 0 merino23481
merino25199 merino24954 0
merino25200 0 merino23155
merino25201 merino24824 merino23155
merino25202 0 merino23329
merino25203 merino24824 merino23329
merino25204 merino24954 merino23401
merino25205 0 merino23401
merino25206 merino24658 merino23051
merino25207 merino24658 merino23051
merino25208 0 merino23591
merino25209 merino24954 merino23591
merino25210 merino24954 merino23773
merino25211 0 merino23773
merino25212 0 merino23711
merino25213 merino24640 merino23711
merino25214 merino24824 0
merino25215 merino24824 merino23817
merino25216 merino24644 merino23105
merino25217 merino24644 merino23105
merino25218 merino24658 merino23313
merino25219 merino24658 merino23313
merino25220 merino24658 merino23295
merino25221 0 merino23295
merino25222 merino24640 merino23811
merino25223 0 merino23811
merino25224 0 merino23153
merino25225 merino24658 merino23153
merino25226 merino24954 merino23087
merino25227 0 0
merino25228 merino24644 merino23665
merino25229 0 merino23665
merino25230 merino24824 merino23737
merino25231 merino24824 merino23737
merino25232 0 merino23617
merino25233 merino24658 merino23617
merino25234 merino24658 merino23171
merino25235 merino24658 merino23171
merino25236 merino24824 merino23547
merino25237 merino24824 merino23547
merino25238 merino24824 merino23625
merino25239 merino24824 merino23625
merino25240 merino24824 merino23415
merino25241 merino24824 merino23415
merino25242 0 merino23353
merino25243 merino24824 merino23353
merino25244 merino24644 merino23267
merino25245 merino24644 merino23267
merino25246 merino24640 0
merino25247 merino24640 merino23627
merino25248 0 merino23605
merino25249 0 merino23605
merino25250 merino24824 0
merino25251 0 0
merino25252 merino24658 merino23819
merino25253 merino24658 merino23819
merino25254 merino24658 merino23327
merino25255 merino24658 merino23327
merino25256 merino24824 merino23315
merino25257 merino24824 merino23315
merino25258 0 merino23677
merino25259 merino24640 merino23677
merino25260 merino24954 merino23465
merino25261 merino24954 merino23465
merino25262 merino24640 merino23057
merino25263 merino24640 merino23057
merino25264 merino24644 merino23099
merino25265 merino24644 merino23099
merino25266 merino24640 merino23823
merino25267 0 merino23823
merino25268 0 merino23541
merino25269 merino24954 merino23541
merino25270 merino24644 merino23431
merino25271 merino24644 merino23431
merino25272 merino24824 merino23469
merino25273 0 merino23469
merino25274 merino24824 merino23049
merino25275 0 merino23049
merino25276 merino23582 merino23443
merino25277 merino23582 merino23443
merino25278 merino23290 merino23333
merino25279 merino23290 merino23333
merino25280 merino23158 merino23509
merino25281 merino23158 merino23509
merino25282 merino23474 merino23479
merino25283 merino23474 merino23479
merino25284 0 merino23445
merino25285 merino23158 merino23445
merino25286 0 merino23361
merino25287 merino23158 merino23361
merino25288 0 merino23701
merino25289 merino23446 merino23701
merino25290 merino23474 merino23741
merino25291 merino23474 merino23741
merino25292 merino23474 merino23455
merino25293 merino23474 merino23455
merino25294 merino23290 merino23593
merino25295 merino23290 merino23593
merino25296 merino23582 merino23067
merino25297 0 merino23067
merino25298 0 merino23801
merino25299 0 merino23801
merino25300 merino23158 merino23073
merino25301 0 merino23073
merino25302 merino23534 merino23603
merino25303 merino23534 merino23603
merino25304 merino23290 merino23297
merino25305 merino23290 merino23297
merino25306 merino23534 merino23441
merino25307 merino23534 merino23441
merino25308 merino23052 merino23673
merino25309 0 merino23673
merino25310 merino23580 merino23323
merino25311 merino23580 merino23323
merino25312 0 merino23339
merino25313 0 merino23339
merino25314 merino23516 merino23379
merino25315 0 merino23379
merino25316 0 merino23581
merino25317 merino23158 merino23581
merino25318 merino23516 merino23805
merino25319 merino23516 merino23805
merino25320 merino23474 merino23335
merino25321 merino23474 merino23335
merino25322 merino23582 merino23715
merino25323 merino23582 merino23715
merino25324 merino23454 merino23505
merino25325 merino23454 merino23505
merino25326 merino23446 merino23703
merino25327 merino23446 merino23703
merino25328 merino23516 merino23659
merino25329 0 merino23659
merino25330 merino23580 merino23369
merino25331 merino23580 merino23369
merino25332 0 merino23821
merino25333 0 merino23821
merino25334 merino23534 merino23287
merino25335 merino23534 merino23287
merino25336 0 merino23699
merino25337 merino23534 merino23699
merino25338 merino23454 merino23089
merino25339 merino23454 merino23089
merino25340 merino23516 merino23199
merino25341 0 merino23199
merino25342 0 merino23681
merino25343 merino23446 merino23681
merino25344 merino23446 merino23463
merino25345 0 merino23463
merino25346 merino23158 merino23079
merino25347 0 merino23079
merino25348 0 merino23157
merino25349 merino23290 merino23157
merino25350 merino23158 merino23179
merino25351 0 merino23179
merino25352 merino23534 merino23405
merino25353 merino23534 merino23405
merino25354 merino23454 merino23451
merino25355 merino23454 merino23451
merino25356 merino23580 merino23427
merino25357 merino23580 merino23427
merino25358 0 merino23165
merino25359 merino23534 merino23165
merino25360 0 merino23579
merino25361 merino23052 merino23579
merino25362 merino23534 merino23307
merino25363 0 merino23307
merino25364 merino23446 merino23239
merino25365 merino23446 merino23239
merino25366 merino23580 merino23425
merino25367 0 merino23425
merino25368 merino23454 merino23745
merino25369 merino23454 merino23745
merino25370 merino23454 merino23521
merino25371 0 merino23521
merino25372 merino23516 merino23645
merino25373 merino23516 merino23645
merino25374 0 merino23643
merino25375 merino23474 merino23643
merino25376 merino23446 merino23733
merino25377 merino23446 merino23733
merino25378 merino23454 merino23347
merino25379 merino23454 merino23347
merino25380 merino23474 merino23587
merino25381 0 0
merino25382 0 merino23071
merino25383 0 0
merino25384 merino23516 merino23197
merino25385 merino23516 merino23197
merino25386 merino23290 merino23725
merino25387 merino23290 merino23725
merino25388 merino23474 merino23515
merino25389 merino23474 merino23515
merino25390 merino23474 merino23731
merino25391 merino23474 merino23731
merino25392 merino23290 merino23377
merino25393 0 merino23377
merino25394 0 merino23227
merino25395 merino23580 merino23227
merino25396 merino23474 merino23583
merino25397 merino23474 merino23583
merino25398 0 merino23221
merino25399 0 merino23221
merino25400 merino23582 merino23131
merino25401 0 merino23131
merino25402 0 merino23513
merino25403 merino23534 merino23513
merino25404 merino23454 merino23489
